CD_MUN,NM_MUN,CNAE_section,MPI
4313953,Pantano Grande,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009746752149999477
4314001,Paraí,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.021938039133623712
4314027,Paraíso do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.007869385878141125
4314035,Pareci Novo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.06590172306686466
4314050,Parobé,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03351894254595417
4314068,Passa Sete,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009064784305192324
4314076,Passo do Sobrado,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.02034484463077084
4314100,Passo Fundo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012377919517369163
4314134,Paulo Bento,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0231451135686149
4314159,Paverama,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.030046976122775963
4314175,Pedras Altas,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011173148008750081
4314209,Pedro Osório,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.00817183338609384
4314308,Pejuçara,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01583676776059842
4314407,Pelotas,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0050612964976259976
4314423,Picada Café,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0379389713768893
4314456,Pinhal,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012069404093757109
4314464,Pinhal da Serra,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.006226220853269961
4314472,Pinhal Grande,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.008574489635759118
4314506,Pinheiro Machado,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.008534325643375905
4314548,Pinto Bandeira,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0379514023205812
4314605,Piratini,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004505603112668462
4314704,Planalto,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.007049206381530413
4314753,Poço das Antas,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03144859258915644
4314779,Pontão,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014104194279847456
4314787,Ponte Preta,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.02018088838897657
4314803,Portão,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.04990305367993766
4314902,Porto Alegre,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03861318015470836
4315008,Porto Lucena,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004554071607987575
4315073,Porto Vera Cruz,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004796251305415334
4315107,Porto Xavier,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004178401200793926
4315149,Presidente Lucena,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.036316864988994425
4315172,Protásio Alves,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.019995950719529736
4315206,Putinga,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.013659502988507056
4315305,Quaraí,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.001341848760096164
4315313,Quatro Irmãos,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.018068004652542557
4315354,Quinze de Novembro,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.020427091281903727
4315404,Redentora,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012055807136386917
4315453,Relvado,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014989290834535412
4315503,Restinga Sêca,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.006640970400239585
4315552,Rio dos Índios,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.007428127955494892
4315602,Rio Grande,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.005222760483344494
4315701,Rio Pardo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012614792653492456
4315750,Riozinho,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014186554132098078
4315800,Roca Sales,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.029697850295332
4315909,Rodeio Bonito,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.010505414278751134
4315958,Rolador,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009201608375611693
4316006,Rolante,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.018382351142778808
4316105,Ronda Alta,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012251834992188643
4316204,Rondinha,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014944555698531991
4316303,Roque Gonzales,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0059424866846025555
4316402,Rosário do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.003182152275782385
4316436,Saldanha Marinho,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.019447862766462175
4316451,Salto do Jacuí,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.00874522928284281
4316477,Salvador das Missões,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012299247803224262
4316501,Salvador do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.04635689623544057
4316600,Sananduva,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01115635767062952
4316709,Santa Bárbara do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012583642557035028
4316733,Santa Cecília do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.018593414143275103
4316758,Santa Clara do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.023692478232947796
4316808,Santa Cruz do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.010807892536486449
4316907,Santa Maria,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009494515066746189
4316956,Santa Maria do Herval,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.030059043312710868
4316972,Santa Margarida do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0055332291785427385
4317004,Santana da Boa Vista,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004382138387217333
4317202,Santa Rosa,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009667768129294383
4317251,Santa Tereza,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.024210467491614915
4317301,Santa Vitória do Palmar,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0013868072932431122
4317400,Santiago,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.003780648947378956
4317509,Santo Ângelo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.007955898536976216
4317558,Santo Antônio do Palma,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.023103018602912632
4317608,Santo Antônio da Patrulha,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011923286830666109
4317707,Santo Antônio das Missões,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.003981379870222447
4317756,Santo Antônio do Planalto,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.02707206796151211
4317806,Santo Augusto,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01007272521136536
4317905,Santo Cristo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.008256912295943107
4317954,Santo Expedito do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.010247709149727263
4318002,São Borja,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0019977637751466834
4318051,São Domingos do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.019051348711847382
4318101,São Francisco de Assis,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0035211349564791155
4318200,São Francisco de Paula,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011463886243985632
4318309,São Gabriel,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.003954900486293927
4318408,São Jerônimo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.4373613469180037
4318424,São João da Urtiga,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01129944377890964
4318432,São João do Polêsine,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012210717534938567
4318440,São Jorge,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.016480370400288376
4318465,São José do Herval,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011550539583689848
4318481,São José do Hortêncio,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03679130234424248
4318499,São José do Inhacorá,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0210222393563323
4318507,São José do Norte,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.031545963092522104
4318606,São José do Ouro,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.00838505697501979
4318614,São José do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0456122923230848
4318622,São José dos Ausentes,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.005433191609039405
4318705,São Leopoldo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.05936245081411688
4318804,São Lourenço do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004554746117013941
4318903,São Luiz Gonzaga,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004767571672402103
4319000,São Marcos,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.023394304672074297
4319109,São Martinho,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.013467235444750298
4319125,São Martinho da Serra,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011817052473640557
4319158,São Miguel das Missões,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.005384076456500835
4319208,São Nicolau,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.003942600100837874
4319356,São Pedro da Serra,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.07639033553091062
4319364,São Pedro das Missões,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01171475912943824
4319372,São Pedro do Butiá,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014821293984015497
4319406,São Pedro do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.006473963654932162
4319505,São Sebastião do Caí,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.04840695897890787
4319604,São Sepé,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.005250078912177908
4319703,São Valentim,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014469712617175001
4319711,São Valentim do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.019596052529084314
4319737,São Valério do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014275081291505804
4319752,São Vendelino,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.04059081661576302
4319802,São Vicente do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.004277955235286695
4319901,Sapiranga,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03919813484325907
4320008,Sapucaia do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.08470405017253829
4320107,Sarandi,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01929978321904616
4320206,Seberi,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.008802546623364297
4320230,Sede Nova,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.013601017362787272
4320263,Segredo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009301577388456534
4320305,Selbach,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.026240933801244027
4320321,Senador Salgado Filho,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.010323555163596032
4320354,Sentinela do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.01079827023609753
4320404,Serafina Corrêa,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.017726526695671714
4320453,Sério,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014101809416415733
4320503,Sertão,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0202014381138333
4320552,Sertão Santana,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012907037745661439
4320578,Sete de Setembro,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.010116374501349062
4320602,Severiano de Almeida,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.014112485204724934
4320651,Silveira Martins,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009445292566872612
4320677,Sinimbu,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.012960335026626189
4320701,Sobradinho,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.008000240379131308
4320800,Soledade,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011053068138996253
4320859,Tabaí,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.033252089312228596
4320909,Tapejara,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.015811971738899214
4321006,Tapera,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0397968150026924
4321105,Tapes,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.009060854663686217
4321204,Taquara,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.02488367447713366
4321303,Taquari,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03523756682521819
4321329,Taquaruçu do Sul,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.011855540680272315
4321352,Tavares,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.005996217852397019
4321402,Tenente Portela,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.006837598128793417
4321436,Terra de Areia,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.007575242260738725
4321451,Teutônia,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.03504158694878632
4321469,Tio Hugo,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.022771118219552373
4321493,Toropi,"Agricultura, pecuaria, producao florestal, pesca e aquicultura",0.0058244920653567475
